Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_Name,Sequencing_method,SRA Study,Submitter_Id
ERR4283153,WGS,252,4434214428,PRJEB38984,SAMEA7000187,1467112463,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235813,SAMEA7000187,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:18:00Z,1,SAMEA7000187,W0011_v1,Illumina Solexa,ERP122448,W0011_v1
ERR4283154,WGS,252,3972204180,PRJEB38984,SAMEA7000188,1310684599,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235814,SAMEA7000188,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-13T17:35:00Z,1,SAMEA7000188,W0011_v2,Illumina Solexa,ERP122448,W0011_v2
ERR4283155,WGS,252,8810834004,PRJEB38984,SAMEA7000189,3571819091,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235815,SAMEA7000189,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:34:00Z,1,SAMEA7000189,W0011_v3,Illumina Solexa,ERP122448,W0011_v3
ERR4283156,WGS,252,5179217148,PRJEB38984,SAMEA7000190,1967335620,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235816,SAMEA7000190,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T02:09:00Z,1,SAMEA7000190,W0011_v4,Illumina Solexa,ERP122448,W0011_v4
ERR4283157,WGS,252,4079149452,PRJEB38984,SAMEA7000191,1344669221,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235817,SAMEA7000191,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-20T01:17:00Z,1,SAMEA7000191,W0012_v1,Illumina Solexa,ERP122448,W0012_v1
ERR4283158,WGS,252,4262024088,PRJEB38984,SAMEA7000192,1420919884,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235818,SAMEA7000192,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T21:51:00Z,1,SAMEA7000192,W0012_v2,Illumina Solexa,ERP122448,W0012_v2
ERR4283159,WGS,252,4064207112,PRJEB38984,SAMEA7000193,1488587188,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235819,SAMEA7000193,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:20:00Z,1,SAMEA7000193,W0012_v3,Illumina Solexa,ERP122448,W0012_v3
ERR4283160,WGS,252,4540894092,PRJEB38984,SAMEA7000194,1735032530,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235820,SAMEA7000194,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-16T10:19:00Z,1,SAMEA7000194,W0012_v4,Illumina Solexa,ERP122448,W0012_v4
ERR4283161,WGS,252,4454151660,PRJEB38984,SAMEA7000195,1456829582,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235821,SAMEA7000195,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:45Z,2022-01-05T00:17:45Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-20T01:26:00Z,1,SAMEA7000195,W0013_v1,Illumina Solexa,ERP122448,W0013_v1
ERR4283162,WGS,252,4191463836,PRJEB38984,SAMEA7000197,1544532474,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235822,SAMEA7000197,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-29T00:28:00Z,1,SAMEA7000197,W0013_v3,Illumina Solexa,ERP122448,W0013_v3
ERR4283163,WGS,252,5443216128,PRJEB38984,SAMEA7000198,2086355444,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235823,SAMEA7000198,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-16T14:45:00Z,1,SAMEA7000198,W0013_v4,Illumina Solexa,ERP122448,W0013_v4
ERR4283164,WGS,252,4420888416,PRJEB38984,SAMEA7000199,1456443537,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235824,SAMEA7000199,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:41:00Z,1,SAMEA7000199,W0014_v1,Illumina Solexa,ERP122448,W0014_v1
ERR4283165,WGS,252,4159722168,PRJEB38984,SAMEA7000200,1351920554,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235825,SAMEA7000200,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-29T00:32:00Z,1,SAMEA7000200,W0014_v2,Illumina Solexa,ERP122448,W0014_v2
ERR4283166,WGS,252,4896763452,PRJEB38984,SAMEA7000201,1842959001,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235826,SAMEA7000201,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-29T00:32:00Z,1,SAMEA7000201,W0014_v3,Illumina Solexa,ERP122448,W0014_v3
ERR4283167,WGS,252,4225844196,PRJEB38984,SAMEA7000202,1874863785,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235827,SAMEA7000202,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:21:00Z,1,SAMEA7000202,W0014_v4,Illumina Solexa,ERP122448,W0014_v4
ERR4283168,WGS,252,4569889464,PRJEB38984,SAMEA7000203,1520761809,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235828,SAMEA7000203,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-14T08:23:00Z,1,SAMEA7000203,W0015_v1,Illumina Solexa,ERP122448,W0015_v1
ERR4283169,WGS,252,4469898636,PRJEB38984,SAMEA7000204,1496982680,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235829,SAMEA7000204,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-22T01:14:00Z,1,SAMEA7000204,W0015_v2,Illumina Solexa,ERP122448,W0015_v2
ERR4283170,WGS,252,3805492068,PRJEB38984,SAMEA7000205,1415971674,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235830,SAMEA7000205,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-13T08:09:00Z,1,SAMEA7000205,W0015_v3,Illumina Solexa,ERP122448,W0015_v3
ERR4283171,WGS,252,4416615252,PRJEB38984,SAMEA7000206,1707484454,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235831,SAMEA7000206,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-20T20:38:00Z,1,SAMEA7000206,W0015_v4,Illumina Solexa,ERP122448,W0015_v4
ERR4283172,WGS,252,4561029396,PRJEB38984,SAMEA7000207,1495552300,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235832,SAMEA7000207,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T08:09:00Z,1,SAMEA7000207,W0016_v1,Illumina Solexa,ERP122448,W0016_v1
ERR4283173,WGS,252,4068329832,PRJEB38984,SAMEA7000208,1339755509,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235833,SAMEA7000208,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:19:00Z,1,SAMEA7000208,W0016_v2,Illumina Solexa,ERP122448,W0016_v2
ERR4283174,WGS,252,4066323408,PRJEB38984,SAMEA7000209,1938548222,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235834,SAMEA7000209,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-14T22:06:00Z,1,SAMEA7000209,W0016_v3,Illumina Solexa,ERP122448,W0016_v3
ERR4283175,WGS,252,4160752848,PRJEB38984,SAMEA7000210,1563651694,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235835,SAMEA7000210,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-12T21:27:00Z,1,SAMEA7000210,W0016_v4,Illumina Solexa,ERP122448,W0016_v4
ERR4283176,WGS,252,3939790176,PRJEB38984,SAMEA7000211,1286791418,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235836,SAMEA7000211,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-23T02:32:00Z,1,SAMEA7000211,W0017_v1,Illumina Solexa,ERP122448,W0017_v1
ERR4283177,WGS,252,4124052828,PRJEB38984,SAMEA7000212,1339887349,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235837,SAMEA7000212,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-16T13:25:00Z,1,SAMEA7000212,W0017_v2,Illumina Solexa,ERP122448,W0017_v2
ERR4283178,WGS,252,3985325064,PRJEB38984,SAMEA7000213,1467776588,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235838,SAMEA7000213,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-29T00:34:00Z,1,SAMEA7000213,W0017_v3,Illumina Solexa,ERP122448,W0017_v3
ERR4283179,WGS,252,5416958988,PRJEB38984,SAMEA7000214,2058471061,GOTHENBURG UNIVERISITY,2016,human,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235839,SAMEA7000214,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:21:00Z,1,SAMEA7000214,W0017_v4,Illumina Solexa,ERP122448,W0017_v4
ERR4283180,WGS,252,3891885984,PRJEB38984,SAMEA7000215,1278748185,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235840,SAMEA7000215,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-13T08:10:00Z,1,SAMEA7000215,W0018_v1,Illumina Solexa,ERP122448,W0018_v1
ERR4283181,WGS,252,4181330160,PRJEB38984,SAMEA7000216,1380874492,GOTHENBURG UNIVERISITY,2016,human,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235841,SAMEA7000216,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-29T00:28:00Z,1,SAMEA7000216,W0018_v2,Illumina Solexa,ERP122448,W0018_v2
ERR4283182,WGS,252,4722725700,PRJEB38984,SAMEA7000217,1781296529,GOTHENBURG UNIVERISITY,2016,human,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235842,SAMEA7000217,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-28T00:50:00Z,1,SAMEA7000217,W0018_v3,Illumina Solexa,ERP122448,W0018_v3
ERR4283183,WGS,252,4398963408,PRJEB38984,SAMEA7000218,1667938715,GOTHENBURG UNIVERISITY,2016,human,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-01-05,2022-01-05T00:00:00Z,2022-01-05,2022-01-05,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235843,SAMEA7000218,Sweden,Europe,Sweden,57.70887,11.97456,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2022-01-05T00:17:46Z,2022-01-05T00:17:46Z,public,Illumina HiSeq 2500,metagenome,TRUSEQ_PCRFREE,PAIRED,RANDOM,METAGENOMIC,Homo sapiens,ILLUMINA,S3WP_microbiome,2022-01-05T00:00:00Z,2022-07-19T08:10:00Z,1,SAMEA7000218,W0018_v4,Illumina Solexa,ERP122448,W0018_v4
